"Dates" "PFallassets" "PFoptassets"
"348" "2012-07-31" 0.988814220245159 1.03278237942494
"349" "2012-08-01" 0.990581980928313 1.02673813321684
"350" "2012-08-02" 0.978540461729871 1.02254923803048
"351" "2012-08-03" 0.99822792008129 1.03347491661949
"352" "2012-08-06" 1.00545742344978 1.03935698033849
"353" "2012-08-07" 1.01030996934835 1.03213075082881
"354" "2012-08-08" 1.01119945168491 1.04038607097631
"355" "2012-08-09" 1.01559739550756 1.04470719580819
"356" "2012-08-10" 1.01513879345906 1.04352202916428
"357" "2012-08-13" 1.00997960708202 1.04692283948883
"358" "2012-08-14" 1.0161136334992 1.05384998659485
"359" "2012-08-15" 1.01747523498883 1.05723361634613
"360" "2012-08-16" 1.02131529030939 1.06055612833384
"361" "2012-08-17" 1.03029264099956 1.06831664852854
"362" "2012-08-20" 1.02426039946877 1.06114436994897
"363" "2012-08-21" 1.02868819111674 1.06631415684713
"364" "2012-08-22" 1.01807127496116 1.06006281226609
"365" "2012-08-23" 1.01213318477751 1.05818030438648
"366" "2012-08-24" 1.0116498858358 1.05322975421086
"367" "2012-08-27" 1.01498292087027 1.05740978089929
"368" "2012-08-28" 1.00713997626096 1.04940120747451
"369" "2012-08-29" 1.00940028174212 1.05521901048187
"370" "2012-08-30" 1.00382423967372 1.05158969565381
"371" "2012-08-31" 1.00974525848917 1.05265790516939
"372" "2012-09-03" 1.01704393173956 1.05855567173894
"373" "2012-09-04" 1.00931759176622 1.05455914581539
"374" "2012-09-05" 1.01109564022919 1.05694406087905
"375" "2012-09-06" 1.03046738583297 1.07863740878035
"376" "2012-09-07" 1.03537586429463 1.08533524747447
"377" "2012-09-10" 1.03518937889802 1.07940020738874
"378" "2012-09-11" 1.03451333357978 1.07744568788225
"379" "2012-09-12" 1.03971151380662 1.08273082288417
"380" "2012-09-13" 1.03680165972705 1.08134726897546
"381" "2012-09-14" 1.05189243198429 1.09481085655326
"382" "2012-09-17" 1.04854888312433 1.09255623078381
"383" "2012-09-18" 1.0425223656332 1.09124222681339
"384" "2012-09-19" 1.04580257233982 1.09578495211842
"385" "2012-09-20" 1.04627121416071 1.09611125233189
"386" "2012-09-21" 1.05134300772855 1.10294318610998
"387" "2012-09-24" 1.04713702648906 1.10167734644656
"388" "2012-09-25" 1.05097068428226 1.10347268794734
"389" "2012-09-26" 1.03320187630185 1.08997449237118
"390" "2012-09-27" 1.03725545127423 1.09388597026999
"391" "2012-09-28" 1.03109156157372 1.09187282709651
"392" "2012-10-01" 1.04334574072802 1.09820553097068
"393" "2012-10-02" 1.04283902306291 1.10188161634768
"394" "2012-10-03" 1.04127089465568 1.1036551384165
"395" "2012-10-04" 1.04412911978896 1.10454859574227
"396" "2012-10-05" 1.0537578457779 1.11907432153824
"397" "2012-10-08" 1.04395745336197 1.10879012890535
"398" "2012-10-09" 1.04057961598578 1.10561122484479
"399" "2012-10-10" 1.03404894147431 1.09668851762751
"400" "2012-10-11" 1.0407431557491 1.10445695948933
"401" "2012-10-12" 1.03627196381533 1.10217132737392
"402" "2012-10-15" 1.04083675602677 1.10576897558112
"403" "2012-10-16" 1.05194128736678 1.11578014342759
"404" "2012-10-17" 1.05574499648811 1.12234858978657
"405" "2012-10-18" 1.05802102861564 1.1223190785285
"406" "2012-10-19" 1.05169450560961 1.11470149839136
"407" "2012-10-22" 1.04797504601695 1.11589829802111
"408" "2012-10-23" 1.03294653244881 1.10193120785988
"409" "2012-10-24" 1.0375089296815 1.10588707515156
