"Dates" "PFallassets" "PFoptassets"
"1" "2014-04-01" 1.00000000000001 1
"2" "2014-04-02" 1.00204342428382 0.999964223125389
"3" "2014-04-03" 1.00154140191111 0.99597374689168
"4" "2014-04-04" 1.00764197472222 0.99752404974119
"5" "2014-04-07" 0.996111535127782 0.987515015261759
"6" "2014-04-08" 0.987389427673174 0.979245138281952
"7" "2014-04-09" 0.994635739298323 0.98866193976625
"8" "2014-04-10" 0.989347115402072 0.987681192505389
"9" "2014-04-11" 0.973440075610876 0.970723387215915
"10" "2014-04-14" 0.969754721066944 0.96542698676546
"11" "2014-04-15" 0.959993740378989 0.960004406875808
"12" "2014-04-16" 0.974559111111439 0.973186232632605
"13" "2014-04-17" 0.980720266937791 0.976831524646744
"14" "2014-04-18" 0.980721684170762 0.976831524646744
"15" "2014-04-21" 0.98113233780463 0.977418641950175
"16" "2014-04-22" 0.99665792224301 0.991375843399871
"17" "2014-04-23" 0.99208163999152 0.98739724013474
"18" "2014-04-24" 0.995147500918355 0.993124431764447
"19" "2014-04-25" 0.988210325159758 0.983873715239789
"20" "2014-04-28" 0.987147590752102 0.986816082406999
"21" "2014-04-29" 0.998049359081765 0.996916624243005
"22" "2014-04-30" 0.998828841732134 1.0012858215458
"23" "2014-05-01" 1.00029972917244 1.00271625862032
"24" "2014-05-02" 1.00236557127005 1.00389918595863
"25" "2014-05-05" 0.99978237179879 1.00118793689982
"26" "2014-05-06" 0.999091259544727 1.007631710972
"27" "2014-05-07" 0.997346059208354 1.00420061833912
"28" "2014-05-08" 1.00718567921222 1.00730514701605
"29" "2014-05-09" 1.00421718712546 1.00687172731672
"30" "2014-05-12" 1.01302005783308 1.01163566017047
"31" "2014-05-13" 1.01494320341019 1.00970471493697
"32" "2014-05-14" 1.01180025485378 1.00306440931646
"33" "2014-05-15" 0.997024970748653 0.985832355783746
"34" "2014-05-16" 0.992505446556629 0.979239145806164
"35" "2014-05-19" 0.995508334990315 0.983026260294163
"36" "2014-05-20" 0.997916968790547 0.987846279507355
"37" "2014-05-21" 1.00486719112124 0.994483905468575
"38" "2014-05-22" 1.00848607555453 0.997337324837345
"39" "2014-05-23" 1.01175010459239 0.997614155375821
"40" "2014-05-26" 1.01826682890302 1.00208289771831
"41" "2014-05-27" 1.02270104976966 1.00270613968109
"42" "2014-05-28" 1.0238972364224 1.00332433560908
"43" "2014-05-29" 1.02492402314436 1.00676833523164
"44" "2014-05-30" 1.02627995367279 1.01139788266474
"45" "2014-06-02" 1.03077144667405 1.01133719445378
"46" "2014-06-03" 1.02398574017739 1.00734151458208
"47" "2014-06-04" 1.02643011598181 1.00766545397386
"48" "2014-06-05" 1.0309354923803 1.00878773644835
"49" "2014-06-06" 1.04124346143927 1.01769796500452
"50" "2014-06-09" 1.04498818078252 1.02173590040932
"51" "2014-06-10" 1.04657202125305 1.02761864207812
"52" "2014-06-11" 1.03845942569956 1.02534414134114
"53" "2014-06-12" 1.04016574054579 1.02883922390512
"54" "2014-06-13" 1.03442034504917 1.02313907290134
"55" "2014-06-16" 1.02882260962129 1.01941797211791
"56" "2014-06-17" 1.03028501493956 1.02251216711599
"57" "2014-06-18" 1.02986901470584 1.02353660205123
"58" "2014-06-19" 1.03475236667839 1.03524038826554
"59" "2014-06-20" 1.03446473820946 1.03514382095122
"60" "2014-06-23" 1.02965890405025 1.03210321927925
"61" "2014-06-24" 1.0244924785251 1.02818271227529
"62" "2014-06-25" 1.01395184208569 1.01840319959206
"63" "2014-06-26" 1.01808156454638 1.02292690036416
"64" "2014-06-27" 1.01839699513411 1.02693022139187
"65" "2014-06-30" 1.01887088755569 1.02725548617711
"66" "2014-07-01" 1.02634007545952 1.03460824092907
"67" "2014-07-02" 1.03075645316665 1.0357926043883
"68" "2014-07-03" 1.0402922456544 1.04545682232162
"69" "2014-07-04" 1.03712939657 1.04173030291165
"70" "2014-07-07" 1.0277505717487 1.0323513363538
"71" "2014-07-08" 1.0111230712869 1.0174096577411
"72" "2014-07-09" 1.00923644403008 1.01397545174024
"73" "2014-07-10" 0.997946337307781 1.0076062676021
"74" "2014-07-11" 0.999263220237614 1.00946483462039
"75" "2014-07-14" 1.00818537628849 1.0154565390713
"76" "2014-07-15" 1.00333536026854 1.01481175708573
"77" "2014-07-16" 1.01777347555431 1.02647365268076
"78" "2014-07-17" 1.01060902862463 1.02385332656998
"79" "2014-07-18" 1.00867302722735 1.02181308618877
"80" "2014-07-21" 1.00389049877512 1.01772115687195
"81" "2014-07-22" 1.01590407329596 1.02511592255835
"82" "2014-07-23" 1.01843513114815 1.02543837601469
"83" "2014-07-24" 1.02160581615512 1.02753709787963
"84" "2014-07-25" 1.01635106052081 1.01882158079073
"85" "2014-07-28" 1.01272704940278 1.01592179307829
"86" "2014-07-29" 1.015479929688 1.02045924881409
"87" "2014-07-30" 1.00982991929492 1.01405727951475
"88" "2014-07-31" 0.995574327029562 1.0013297307318
"89" "2014-08-01" 0.982942811488686 0.986319265248868
"90" "2014-08-04" 0.979785618440923 0.980789180342727
"91" "2014-08-05" 0.980772563002081 0.987027075952813
"92" "2014-08-06" 0.970838209626218 0.982308398859021
"93" "2014-08-07" 0.965443063747882 0.974760142239954
"94" "2014-08-08" 0.958907354534589 0.968334342817489
"95" "2014-08-11" 0.975490807396033 0.981530031900246
"96" "2014-08-12" 0.974890520853086 0.981838667249709
"97" "2014-08-13" 0.977745373779254 0.983760597380276
"98" "2014-08-14" 0.982067863976759 0.988104090669459
"99" "2014-08-15" 0.979473531342067 0.989225069603117
